% STATION LAT=  42.36 DEG LONG= -71.09
% ROLLOFF = 12, Mode 4 MATCH = 1
% Each line is the average of 1 scans
% starting recording v>=2.00
% srt.cmd: line 1 : record sun_info_14 /Start recording, output filename is optional
%2017 124 18 22 42 2.0 -1.0 0.0 0.0 73.0 45.3 1419.75 0.00781250 1 64
%freq	signal
1418.74469	100.4
1418.75250	102.5
1418.76031	103.3
1418.76813	101.3
1418.77594	106.0
1418.78375	104.4
1418.79156	105.1
1418.79938	105.0
1418.80719	105.1
1418.81500	106.5
1418.82281	106.0
1418.83063	102.2
1418.83844	104.1
1418.84625	102.7
1418.85406	105.4
1418.86188	104.8
1418.86969	104.4
1418.87750	103.2
1418.88531	104.8
1418.89313	105.9
1418.90094	101.7
1418.90875	105.0
1418.91656	105.2
1418.92438	106.4
1418.93219	105.6
1418.94000	106.6
1418.94781	105.1
1418.95563	103.2
1418.96344	107.1
1418.97125	103.6
1418.97906	109.1
1418.98688	108.5
1418.99469	106.9
1419.00250	104.6
1419.01031	103.3
1419.01813	106.8
1419.02594	108.8
1419.03375	104.8
1419.04156	107.8
1419.04938	104.7
1419.05719	105.4
1419.06500	104.9
1419.07281	107.1
1419.08063	103.5
1419.08844	105.1
1419.09625	109.8
1419.10406	107.4
1419.11188	109.9
1419.11969	107.3
1419.12750	105.8
1419.13531	106.1
1419.14313	108.9
1419.15094	106.2
1419.15875	106.0
1419.16656	109.7
1419.17438	107.6
1419.18219	109.3
1419.19000	107.9
1419.19781	111.5
1419.20563	109.0
1419.21344	106.5
1419.22125	108.7
1419.22906	106.4
1419.23688	105.8
1419.24469	107.3
1419.25250	110.1
1419.26031	111.8
1419.26813	107.2
1419.27594	109.3
1419.28375	111.5
1419.29156	108.9
1419.29938	110.1
1419.30719	108.6
1419.31500	107.5
1419.32281	110.5
1419.33063	109.6
1419.33844	111.5
1419.34625	109.4
1419.35406	107.7
1419.36188	111.8
1419.36969	107.1
1419.37750	110.3
1419.38531	108.8
1419.39313	110.3
1419.40094	107.3
1419.40875	110.0
1419.41656	107.3
1419.42438	109.2
1419.43219	106.5
1419.44000	107.4
1419.44781	107.7
1419.45563	109.3
1419.46344	107.9
1419.47125	110.8
1419.47906	111.1
1419.48688	110.7
1419.49469	109.5
1419.50250	108.6
1419.51031	108.1
1419.51813	110.7
1419.52594	111.8
1419.53375	112.3
1419.54156	74.7
1419.54938	53.3
1419.55719	35.4
1419.56500	19.8
1419.57281	9.5
1419.58063	4.3
1419.58844	2.0
% srt.cmd: line 9 : offset -28 0
%2017 124 18 28 09 201.2 55.3 -28.0 0.0 178.5 -34.1 1418.44 0.00781250 4 148
%freq	signal
1418.44000	6.6
1418.44781	7.2
1418.45563	9.2
1418.46344	14.1
1418.47125	22.8
1418.47906	36.4
1418.48688	55.9
1418.49469	73.7
1418.50250	103.4
1418.51031	101.8
1418.51813	106.6
1418.52594	108.0
1418.53375	107.1
1418.54156	103.7
1418.54938	106.8
1418.55719	103.4
1418.56500	106.0
1418.57281	104.8
1418.58063	106.2
